chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr12	CCDC62	+	123262038	123265877	2
chr3	CCDC66	+	56626998	56628056	13
chr10	CCDC7	+	32740520	32762951	2
chr12	CCDC77	+	514677	527802	4
chr12	CCDC77	+	520913	547720	2
chr12	CCDC77	+	541032	547720	3
chr2	CCDC88A	-	55562300	55559702	3
chr2	CCDC88A	-	55563954	55559702	2
chr11	CCDC90B	-	82989872	82984690	4
chr11	CCDC90B	-	82991303	82984690	2
chr12	CCDC91	+	28378728	28412375	2
chr12	CCDC91	+	28378728	28460682	2
chr12	CCDC91	+	28408514	28460682	5
chr12	CCDC91	+	28458582	28460682	10
chr12	CCDC91	+	28458582	28544344	3
chr5	CCNB1	+	68470704	68471364	81
chr16	CCNF	+	2489354	2493801	3
chr5	CCNG1	+	162866263	162871487	2
chr4	CCNI	-	77987554	77976299	5
chr10	CCNY	+	35790429	35819171	3
chr10	CCNY	+	35805451	35819171	3
chr10	CCSER2	+	86130770	86133571	14
chr10	CCSER2	+	86177527	86198463	6
chr10	CCSER2	+	86177527	86237420	2
chr10	CCSER2	+	86198268	86237420	6
chr12	CCT2	+	69983265	69985939	10
chr12	CCT2	+	69983265	69987393	18
chr1	CCT3	-	156304709	156303338	6
chr2	CCT4	-	62110683	62099217	5
chr2	CCT4	-	62110683	62100137	3
chr2	CCT4	-	62110683	62103230	3
chr7	CCT6A	+	56123317	56126395	5
chr7	CCT6P1	+	65217151	65221561	2
chr7	CCZ1	+	5941288	5949747	2
chr7	CCZ1	+	5942292	5949747	2
chr7	CCZ1B	-	6862991	6854395	3
chr6	CD2AP	+	47541800	47549801	3
chr1	CD46	+	207930359	207940540	2
chr6	CD83	+	14131751	14136140	2
chrX	CD99L2	-	149984551	149962164	2
chr1	CDC14A	+	100889778	100908552	5
chr9	CDC14B	-	99327765	99271955	8
chr9	CDC14B	-	99327765	99284788	5
chr9	CDC14B	-	99327765	99314078	2
chr3	CDC25A	-	48219478	48209336	3
chr3	CDC25A	-	48219478	48215774	3
chr5	CDC25C	-	137664218	137654908	4
chr17	CDC27	-	45221348	45206759	2
chr17	CDC27	-	45249430	45206759	2
chr1	CDC42	+	22404922	22413359	2
chr1	CDC42BPA	-	227223308	227216358	3
chr1	CDC42BPA	-	227335260	227327277	2
chr1	CDC42BPA	-	227407121	227381487	2
chr1	CDC73	+	193202123	193205486	2
chr2	CDCA7	+	174223440	174224219	4
chr2	CDCA7	+	174223440	174232559	2
chr18	CDH20	+	59157635	59174793	2
chr7	CDHR3	+	105615290	105624735	3
chr16	CDK10	+	89756961	89759734	2
chr7	CDK13	+	40027198	40027857	14
chr7	CDK13	+	40027198	40039099	2
chr7	CDK13	+	40027198	40041630	23
chr7	CDK13	+	40027198	40102699	3
chr7	CDK13	+	40037093	40087476	2
chr7	CDK14	+	90355881	90356126	7
chr7	CDK14	+	90355881	90377090	5
chr7	CDK14	+	90355881	90419967	7
chr12	CDK17	-	96728643	96717726	5
chr20	CDK5RAP1	-	31984890	31979948	2
chr9	CDK5RAP2	-	123234156	123199573	3
chr9	CDK5RAP2	-	123234156	123210173	4
chr13	CDK8	+	26898909	26928017	2
chr13	CDK8	+	26974590	26975761	4
chr5	CDKL3	-	133657594	133638281	2
chr2	CDKL4	-	39456729	39406328	2
chr2	CDKL4	-	39456729	39440541	2
chr11	CDON	-	125885405	125848199	2
chr11	CDON	-	125893432	125848199	9
chr11	CDON	-	125864947	125853767	2
chr11	CDON	-	125893432	125859532	3
chr11	CDON	-	125893432	125880236	5
chr6	CDYL	+	4891947	4892613	72
chr2	CEBPZ-AS1	+	37426847	37433391	2
chr22	CECR2	+	17976435	17984048	5
chr22	CECR2	+	17978442	17979767	2
chr22	CECR5	-	17630635	17625914	2
chr10	CELF2	+	11312629	11330515	2
chr22	CELSR1	-	46785396	46780440	2
chr4	CENPE	-	104107018	104095893	2
chrX	CENPI	+	100356047	100364987	5
chrX	CENPI	+	100356047	100416558	3
chrX	CENPI	+	100400053	100403150	2
chr13	CENPJ	-	25487229	25463454	2
chr13	CENPJ	-	25487229	25466781	4
chr13	CENPJ	-	25487229	25478064	3
chr5	CENPK	-	64825026	64817302	2
chr5	CENPK	-	64838675	64824279	2
chr5	CENPK	-	64850773	64838629	2
chr17	CEP112	-	64066119	64001808	2
chr17	CEP112	-	64026141	64023619	3
chr17	CEP112	-	64066119	64049854	3
chr17	CEP112	-	64092750	64049854	3
chr17	CEP112	-	64173138	64059081	2
chr17	CEP112	-	64179425	64092369	2
chr17	CEP112	-	64179425	64135604	2
chr17	CEP112	-	64179425	64171162	4
chr5	CEP120	-	122734978	122713068	2
chr14	CEP128	-	80997230	80963812	2
chr14	CEP128	-	81244390	81209419	3
chr14	CEP128	-	81259454	81244226	4
chr14	CEP128	-	81307112	81297487	5
chr4	CEP135	+	56830440	56851524	2
chr4	CEP135	+	56830440	56865811	2
chr18	CEP192	+	12999420	13008630	4
chr18	CEP192	+	12999420	13019205	49
chr18	CEP192	+	12999420	13030607	17
chr18	CEP192	+	12999420	13042333	7
chr18	CEP192	+	12999420	13117642	5
chr18	CEP192	+	13037236	13040955	2
chr18	CEP192	+	13048858	13059311	5
chr18	CEP192	+	13048858	13073184	3
chr18	CEP192	+	13099475	13103587	6
chr12	CEP290	-	88500875	88500452	2
chr1	CEP350	+	179955304	179966310	3
chr1	CEP350	+	180044157	180068120	2
chr10	CEP55	+	95259797	95266813	3
chr11	CEP57	+	95546096	95546753	6
chr5	CEP72	+	619105	620376	5
chr9	CEP78	+	80869752	80879232	2
chr1	CEP85	+	26564202	26586293	2
chr1	CEP85	+	26584088	26586293	5
chr1	CEP85	+	26594974	26596105	3
chr6	CEP85L	-	118887479	118832461	4
chr19	CEP89	-	33409245	33406243	2
chr19	CEP89	-	33450964	33444521	2
chr17	CEP95	+	62515439	62519013	4
chr17	CEP95	+	62515439	62522318	3
chr17	CEP95	+	62518820	62522318	2
chr2	CERS6	+	169547544	169574488	4
chr16	CFDP1	-	75448593	75445723	2
chr15	CGNL1	+	57730183	57734676	5
chr15	CGNL1	+	57743698	57754090	2
chr19	CHAF1A	+	4405909	4409756	2
chr21	CHAF1B	+	37759896	37771903	2
chr21	CHAF1B	+	37759896	37775149	2
chr21	CHAF1B	+	37775056	37783902	5
chr5	CHD1	-	98217079	98215256	3
chr1	CHD1L	+	146724278	146731572	3
chr1	CHD1L	+	146747017	146757164	9
chr15	CHD2	+	93467551	93472321	6
chr15	CHD2	+	93467551	93499879	5
chr15	CHD2	+	93496587	93499879	2
chr15	CHD2	+	93521464	93528903	3
chr15	CHD2	+	93540187	93541851	16
chr15	CHD2	+	93540187	93545547	2
chr15	CHD2	+	93543742	93552553	8
chr15	CHD2	+	93543742	93558139	7
chr15	CHD2	+	93547847	93558139	3
chr20	CHD6	-	40143591	40141485	2
chr20	CHD6	-	40162209	40141485	5
chr20	CHD6	-	40179999	40141485	2
chr20	CHD6	-	40179999	40161689	6
chr20	CHD6	-	40192790	40179944	2
chr8	CHD7	+	61653818	61655656	36
chr8	CHD7	+	61653818	61693989	3
chr8	CHD7	+	61707545	61714152	10
chr8	CHD7	+	61712947	61721943	2
chr8	CHD7	+	61728946	61736575	3
chr14	CHD8	-	21897494	21883733	3
chr16	CHD9	+	53175091	53191453	19
chr16	CHD9	+	53175132	53191453	2
chr16	CHD9	+	53188359	53191453	4
chr16	CHD9	+	53189838	53191453	8
chr16	CHD9	+	53288350	53289691	3
chr16	CHD9	+	53288350	53308214	4
chr16	CHD9	+	53289512	53302038	2
chr16	CHD9	+	53289512	53308214	8
chr16	CHD9	+	53341593	53342766	5
chr22	CHEK2	-	29091861	29090020	4
chr22	CHEK2	-	29121355	29120965	2
chrX	CHIC1	+	72797243	72804408	5
chrX	CHM	-	85282561	85233771	5
chr14	CHMP4A	-	24681035	24679096	2
chr14	CHMP4A	-	24681035	24680617	2
chr2	CHN1	-	175742856	175740516	18
chr2	CHN1	-	175805622	175779786	2
chr2	CHN1	-	175816930	175779786	10
chr12	CHPT1	+	102107868	102110590	2
chr15	CHRNA5	+	78885434	78885970	4
chr10	CHST15	-	125806240	125780772	3
chr10	CHST15	-	125806240	125798031	4
chr15	CHSY1	-	101775782	101775287	12
chr19	CIRBP	+	1270927	1272050	3
chr16	CIRH1A	+	69170599	69177292	3
chr16	CIRH1A	+	69189774	69201088	6
chr11	CKAP5	-	46831424	46829581	3
chr11	CKAP5	-	46842819	46837749	5
chr2	CLASP1	-	122287901	122260743	8
chr2	CLASP1	-	122363756	122363277	19
chr3	CLASP2	-	33645701	33623313	2
chr3	CLASP2	-	33738425	33725851	6
chr16	CLEC16A	+	11063018	11076848	3
chr2	CLHC1	-	55435846	55433406	2
chr2	CLHC1	-	55449629	55433406	2
chr12	CLIP1	-	122865105	122762701	3
chr12	CLIP1	-	122826244	122773036	2
chr12	CLIP1	-	122812973	122812494	4
chr12	CLIP1	-	122826244	122825300	12
chr12	CLIP1	-	122865105	122837273	8
chr12	CLIP1	-	122865105	122845506	4
chr12	CLIP1	-	122865105	122861936	7
chr11	CLNS1A	-	77336863	77330651	14
chr11	CLNS1A	-	77340944	77330651	8
chr11	CLNS1A	-	77336863	77336008	3
chr4	CLOCK	-	56322467	56319221	3
chr4	CLOCK	-	56376232	56336884	4
chr4	CLOCK	-	56355632	56342130	2
chr15	CLPX	-	65472542	65471272	4
chr1	CLSPN	-	36212593	36204737	3
chr1	CLSPN	-	36212593	36208742	2
chr1	CLSPN	-	36214205	36213508	3
chr1	CLSTN1	-	9801314	9800716	2
chr9	CLTA	+	36197548	36204176	3
chr1	CMPK1	+	47834141	47840965	7
chr16	CMTM3	+	66642212	66643906	4
chr3	CMTM6	-	32533378	32525424	2
chrX	CNKSR2	+	21534603	21550185	2
chrX	CNKSR2	+	21544985	21550185	2
chr6	CNKSR3	-	154771392	154762426	2
chr19	CNN2	+	1032391	1032695	5
chr16	CNOT1	-	58568299	58562379	2
chr16	CNOT1	-	58617086	58608513	6
chr3	CNOT10	+	32774915	32778982	2
chr12	CNOT2	+	70671912	70704797	7
chr5	CNOT6	+	179976931	179980471	2
chr5	CNOT6	+	179994088	179996340	2
chr4	CNOT6L	-	78697546	78694235	4
chr7	CNPY1	-	155301792	155295716	6
chr6	CNPY3	+	42902213	42903408	2
chr1	CNST	+	246754814	246755243	2
chr9	CNTLN	+	17226201	17236586	3
chr9	CNTLN	+	17309056	17416187	3
chr9	CNTLN	+	17330630	17342442	4
chr9	CNTLN	+	17388160	17416187	2
chr7	COA1	-	43680248	43679048	11
chr1	COG2	+	230798887	230807386	5
chr13	COG3	+	46090278	46104915	3
chr16	COG4	-	70548412	70546142	2
chr13	COG6	+	40293373	40301685	2
chr1	COL11A1	-	103455127	103444938	2
chr1	COL24A1	-	86611866	86590528	7
chr1	COPA	-	160302347	160293221	5
chr3	COPG1	+	128984392	128985942	2
chr2	COPS7B	+	232653265	232656518	2
chr12	CORO1C	-	109048186	109046048	29
chr15	COX5A	-	75219228	75215989	3
chr20	CPNE1	-	34220845	34219190	2
chr20	CPNE1	-	34246936	34241450	10
chr8	CPNE3	+	87540764	87544808	2
chr14	CPSF2	+	92600594	92604691	2
chr12	CPSF6	+	69644909	69656342	70
chr12	CPSF6	+	69644909	69663448	3
chr16	CRAMP1L	+	1675974	1691188	6
chr3	CRBN	-	3216953	3209318	2
chr2	CREB1	+	208420352	208442379	3
chr7	CREB3L2	-	137600758	137586100	3
chr16	CREBBP	-	3795355	3789579	2
chr16	CREBBP	-	3901010	3900298	8
chr2	CRIM1	+	36605500	36623930	7
chr2	CRIM1	+	36623757	36669878	9
chr2	CRIM1	+	36668401	36669878	11
chr22	CRKL	+	21288067	21288532	81
chr17	CRLF3	-	29131126	29119458	4
chr15	CRTC3	+	91162973	91172764	2
chr12	CS	-	56676775	56669780	3
chr1	CSDE1	-	115263338	115262200	2
chr20	CSE1L	+	47682729	47686834	4
chr20	CSE1L	+	47682729	47689234	3
chr20	CSE1L	+	47691322	47707559	10
chr20	CSE1L	+	47704546	47707559	3
chr20	CSE1L	+	47708583	47711500	2
chr10	CSGALNACT2	+	43650345	43654379	3
chr10	CSGALNACT2	+	43650345	43671480	8
chr5	CSNK1G3	+	122881111	122881535	3
chr5	CSNK1G3	+	122881111	122888841	2
chr5	CSNK1G3	+	122881111	122893258	60
chr5	CSNK1G3	+	122881111	122911657	9
chr8	CSPP1	+	68005778	68007967	2
chr8	CSPP1	+	68007528	68007967	2
chr8	CSPP1	+	68015272	68028391	2
chr8	CSPP1	+	68015272	68049838	3
chr8	CSPP1	+	68018140	68028357	3
chr8	CSPP1	+	68030483	68049838	7
chr8	CSPP1	+	68044186	68049838	5
chr11	CSTF3	-	33127610	33117852	3
chr11	CSTF3	-	33182915	33163213	3
chr10	CTBP2	-	126776888	126727566	3
chr10	CTBP2	-	126799662	126727566	8
chr10	CTBP2	-	126811437	126727566	4
chr10	CTBP2	-	126811437	126799559	3
chr19	CTC-301O7.4	-	49835577	49834874	6
chr17	CTC1	-	8141947	8141349	4
chr16	CTCF	+	67644727	67646024	9
chr16	CTCF	+	67644727	67650781	3
chr16	CTCF	+	67644727	67655494	4
chr15	CTDSPL2	+	44776422	44778898	4
chr5	CTNNA1	+	138117612	138147991	3
chr5	CTNNA1	+	138145727	138163407	4
chr3	CTNNB1	+	41265512	41268843	4
chr3	CTNNB1	+	41265512	41280845	7
chr1	CTPS1	+	41463066	41466789	2
chrX	CTPS2	-	16721064	16711264	2
chr7	CUL1	+	148427054	148464841	6
chr7	CUL1	+	148451092	148464841	2
chr10	CUL2	-	35360267	35349802	4
chr2	CUL3	-	225379489	225360549	3
chr2	CUL3	-	225422573	225393664	2
chr2	CUL3	-	225422573	225400245	3
chrX	CUL4B	-	119681094	119670782	2
chr11	CUL5	+	107916997	107925682	9
chr5	CWC27	+	64084778	64100213	3
chr11	CWF19L2	-	107289013	107260800	8
chrX	CXorf23	-	19988416	19983162	4
chr16	CYLD	+	50820766	50827575	2
chr7	CYP51A1	-	91761186	91752434	9
chr1	DAB1	-	57538087	57528557	3
chr13	DACH1	-	72147144	72131156	3
chr13	DACH1	-	72147705	72131156	5
chr7	DAGLB	-	6474651	6465619	2
chr1	DAP3	+	155695173	155695810	2
chr1	DARS2	+	173799798	173823043	2
chr2	DCAF17	+	172305191	172330485	2
chr2	DCAF17	+	172305191	172333460	2
chr2	DCAF17	+	172325398	172325962	2
chr14	DCAF5	-	69589077	69583083	10
chr1	DCAF6	+	167921038	167944253	3
chr17	DCAF7	+	61655831	61657304	2
chr18	DCC	+	50432414	50451740	5
chr18	DCC	+	50589675	50683882	2
chr13	DCLK1	-	36413313	36379836	2
chr4	DCLK2	+	151023630	151023964	4
chr5	DCP2	+	112321532	112328467	4
chr4	DCTD	-	183836728	183812502	4
chr4	DCTD	-	183836728	183812556	8
chr4	DCUN1D4	+	52714371	52744020	2
chr4	DCUN1D4	+	52729603	52744020	8
chr4	DCUN1D4	+	52729603	52752804	4
chr4	DCUN1D4	+	52729603	52758017	10
chr4	DCUN1D4	+	52729603	52765544	8
chr4	DCUN1D4	+	52729603	52780244	4
chr11	DDB1	-	61097546	61093083	3
chr11	DDX10	+	108709173	108722936	2
chr22	DDX17	-	38891051	38889715	2
chr22	DDX17	-	38894578	38889715	2
chr22	DDX17	-	38897285	38889715	4
chr22	DDX17	-	38897285	38890635	14
chr22	DDX17	-	38897285	38894090	3
chr10	DDX21	+	70719562	70720005	16
chrX	DDX26B	+	134679348	134683730	6
chrX	DDX26B	+	134679348	134686071	7
chrX	DDX26B	+	134679348	134690225	16
chrY	DDX3Y	+	15021271	15024974	6
chr17	DDX42	+	61869772	61884014	2
chr11	DDX6	-	118634015	118626969	3
chr11	DDX6	-	118657227	118656761	4
chr6	DEK	-	18258636	18236683	38
chr6	DEK	-	18258636	18249882	2
chr6	DEK	-	18258636	18255962	2
chr6	DEK	-	18258636	18256592	11
chr9	DENND1A	-	126641300	126519982	3
chr7	DENND2A	-	140305606	140285389	4
chr7	DENND2A	-	140302342	140301203	12
chr9	DENND4C	+	19361844	19369985	3
chr11	DENND5A	-	9229179	9199679	3
chr11	DENND5A	-	9229179	9215041	2
chr11	DENND5A	-	9229179	9225207	3
chr12	DENND5B	-	31600703	31586089	2
chr12	DENND5B	-	31600703	31595709	3
chr12	DENND5B	-	31653604	31648744	3
chr3	DENND6A	-	57627474	57618992	2
chr5	DEPDC1B	-	59943360	59934577	11
chr22	DGCR8	+	20078958	20082318	2
chr2	DGKD	+	234271723	234299129	2
chr2	DGKD	+	234296903	234307095	2
chrX	DHRSX	-	2209644	2184781	2
chr10	DHTKD1	+	12123471	12126750	3
chr10	DHTKD1	+	12123471	12129728	2
chr10	DHTKD1	+	12123471	12133683	5
chr10	DHTKD1	+	12123471	12136270	19
chr10	DHTKD1	+	12123471	12143180	6
chr10	DHTKD1	+	12123471	12155063	4
chr10	DHTKD1	+	12123471	12162266	15
chr10	DHTKD1	+	12133993	12162266	3
chr10	DHTKD1	+	12136072	12162266	7
chr17	DHX33	-	5365866	5364259	9
chr17	DHX33	-	5367009	5364259	2
chr19	DHX34	+	47856011	47865950	2
chr19	DHX34	+	47865733	47865950	2
chr17	DHX40	+	57647879	57650596	3
chr2	DHX57	-	39074215	39055482	2
chr13	DIAPH3	-	60413582	60407241	3
chr13	DIAPH3	-	60565408	60413458	2
chr13	DIAPH3	-	60707123	60667762	2
chr14	DICER1	-	95608085	95590533	2
chr14	DICER1	-	95608085	95606996	4
chr20	DIDO1	-	61545758	61537239	4
chr20	DIDO1	-	61545758	61541051	2
chr10	DIP2C	-	430086	412215	2
chr2	DIS3L2	+	232879545	232880381	4
chr2	DIS3L2	+	232879545	232894790	7
chr2	DIS3L2	+	232995329	233001429	2
chr11	DLAT	+	111907997	111910121	3
chr11	DLAT	+	111907997	111914257	5
chr3	DLG1	-	196846401	196778448	2
chr3	DLG1	-	196846401	196807922	9
chr3	DLG1	-	196842954	196812451	2
chr3	DLG1	-	196846401	196812451	12
chr3	DLG1	-	196846401	196817783	11
chr3	DLG1	-	196846401	196831774	17
chr3	DLG1	-	196846401	196842798	2
chr3	DLG1	-	196876667	196863413	3
chr10	DLG5	-	79614128	79613112	2
chr14	DLGAP5	-	55650471	55647931	3
chr22	DMC1	-	38964294	38933597	2
chr22	DMC1	-	38964294	38948671	2
chr7	DMTF1	+	86792555	86824441	3
chr7	DMTF1	+	86792811	86803985	2
chr7	DMTF1	+	86792811	86815296	2
chr15	DMXL2	-	51792428	51790749	2
chr10	DNA2	-	70229920	70191619	2
chr10	DNA2	-	70229920	70196768	5
chr10	DNA2	-	70225569	70202674	2
chr10	DNA2	-	70229920	70202674	2
chr10	DNA2	-	70229920	70218861	10
chr10	DNA2	-	70229920	70225424	2
chr10	DNA2	-	70229920	70227880	42
chr1	DNAH14	+	225140372	225156576	4
chr1	DNAH14	+	225140372	225161855	17
chr1	DNAH14	+	225140372	225195246	16
chr1	DNAH14	+	225140372	225211567	2
chr1	DNAH14	+	225140387	225161855	2
chr1	DNAH14	+	225195115	225284941	6
chr1	DNAH14	+	225268081	225284941	3
chr1	DNAH14	+	225270251	225311316	2
chr1	DNAH14	+	225270251	225332330	2
chr1	DNAH14	+	225372993	225394922	3
chr9	DNAJA1	+	33029883	33030665	2
chr9	DNAJA1	+	33036572	33037113	2
chr10	DNAJC1	-	22209892	22171211	3
chr10	DNAJC1	-	22209892	22193451	4
chr10	DNAJC1	-	22218070	22193451	2
chr1	DNAJC16	+	15860732	15863309	3
chr7	DNAJC2	-	102963079	102960203	3
chr7	DNAJC2	-	102963241	102962379	8
chr13	DNAJC3	+	96375496	96377506	2
chr13	DNAJC3	+	96409898	96416207	7
chr10	DNMBP	-	101716962	101714971	3
chr19	DNMT1	-	10265732	10264969	2
chr19	DNMT1	-	10288043	10270334	2
chr19	DNMT1	-	10288043	10274002	3
chr20	DNMT3B	+	31376660	31380576	2
chr1	DNTTIP2	-	94343418	94341824	8
chr10	DOCK1	+	128768966	128788867	21
chr10	DOCK1	+	128768966	128796513	2
chr10	DOCK1	+	128768966	128798571	15
chr10	DOCK1	+	128768966	128810638	2
chr10	DOCK1	+	128768966	128824688	2
chr10	DOCK1	+	128768966	128851079	2
chr10	DOCK1	+	128768966	128860040	5
chr10	DOCK1	+	128768966	128926028	4
chr10	DOCK1	+	128795012	128797699	2
chr10	DOCK1	+	128840889	128860040	2
chr10	DOCK1	+	128859932	128908618	3
chr10	DOCK1	+	128859932	128926028	5
chr1	DOCK7	-	63052295	63042933	3
chr21	DONSON	-	34958487	34951656	2
chr6	DOPEY1	+	83841895	83851765	5
chr21	DOPEY2	+	37619815	37620866	5
chr21	DOPEY2	+	37653781	37664531	2
chr9	DPH7	-	140459606	140458886	3
chr2	DPP10	+	116066815	116101488	2
chr11	DPP3	+	66254011	66255478	2
chr15	DPP8	-	65808129	65771218	2
chr15	DPP8	-	65804902	65773853	2
chr15	DPP8	-	65804902	65780028	2
chr15	DPP8	-	65793117	65790202	2
chr15	DPP8	-	65804902	65790202	3
chr15	DPP8	-	65804902	65799581	2
chr7	DPY19L1	-	35013217	35006506	3
chr7	DPY19L1	-	35058208	35050080	21
chr7	DPY19L1P1	-	32718742	32672155	4
chr7	DPY19L1P2	+	32852369	32862833	3
chr12	DPY19L2	-	64041145	64011084	2
chr8	DPYSL2	+	26439485	26441499	7
chr5	DROSHA	-	31424578	31421379	11
chr5	DROSHA	-	31451747	31448654	3
chr5	DROSHA	-	31472339	31448654	2
chr8	DSCC1	-	120862756	120850499	3
chr8	DSCC1	-	120865455	120859230	2
chr1	DTL	+	212218002	212220759	3
chr12	DUSP16	-	12674397	12672796	2
chr12	DUSP16	+	12709782	12710448	2
chr18	DYM	-	46906128	46808367	2
chr14	DYNC1H1	+	102506573	102507010	5
chr3	DYNC1LI1	-	32582698	32576003	2
chr3	DYNC1LI1	-	32587457	32576003	2
chr3	DYNC1LI1	-	32587457	32582529	7
chr3	DYNC1LI1	-	32587457	32586368	4
chr16	DYNC1LI2	-	66766408	66764015	4
chr11	DYNC2H1	+	103086450	103093815	2
chr11	DYNC2H1	+	103124014	103194718	2
chr11	DYNC2H1	+	103173822	103194718	4
chr21	DYRK1A	+	38792601	38802702	8
chr21	DYRK1A	+	38792601	38845182	8
chr21	DYRK1A	+	38792601	38868560	3
chr1	ECE1	-	21616649	21599192	2
chr3	ECT2	+	172499953	172504364	3
chr15	EDC3	-	74964115	74963796	2
chr15	EDC3	-	74967483	74963796	6
chr10	EDRF1	+	127431627	127442414	2
chr12	EEA1	-	93202932	93192668	2
chr12	EEA1	-	93246801	93244887	2
chr16	EEF2K	+	22236975	22237296	2
chr14	EFCAB11	-	90398971	90390857	3
chr5	EFNA5	-	106764564	106762918	3
chr5	EFNA5	-	106970703	106965632	2
chr8	EFR3A	+	132952746	132971910	2
chr3	EGFEM1P	+	168027093	168031964	4
chr1	EGLN1	-	231509845	231506308	2
chr2	EHBP1	+	63206323	63223901	10
chr9	EHMT1	+	140637823	140652463	4
chr9	EHMT1	+	140646783	140652463	5
chr3	EIF2A	+	150282086	150286079	4
chr7	EIF2AK1	-	6078666	6077055	2
chr2	EIF2AK2	-	37331275	37329066	2
chr2	EIF2AK2	-	37376082	37362627	2
chr1	EIF2D	-	206785710	206769067	2
chr10	EIF3A	-	120833449	120832402	4
chr7	EIF3B	+	2403267	2404164	3
chr8	EIF3E	-	109241424	109226836	2
chr8	EIF3E	-	109254142	109240496	8
chr8	EIF3E	-	109249590	109249174	2
chr8	EIF3H	-	117671219	117668095	7
chr11	EIF3M	+	32611093	32617593	2
chr12	EIF4B	+	53421566	53421972	4
chr22	EIF4ENIF1	-	31846346	31843412	2
chr22	EIF4ENIF1	-	31859119	31850130	3
chr22	EIF4ENIF1	-	31859119	31851838	2
chr1	EIF4G3	-	21191755	21167349	2
chr1	EIF4G3	-	21268823	21220010	5
chr1	EIF4G3	-	21268823	21231376	2
chr1	EIF4G3	-	21307720	21267984	2
chr1	EIF4G3	-	21307720	21276496	2
chr1	EIF4G3	-	21307720	21295967	10
chr1	EIF4G3	-	21329301	21295967	12
chr1	EIF4G3	-	21377487	21324094	4
chr1	EIF4G3	-	21437876	21324094	2
chr1	EIF4G3	-	21437876	21329206	3
chr1	EIF4G3	-	21437876	21377359	2
chr1	EIF4G3	-	21437876	21415631	3
chr14	EIF5	+	103803014	103806140	2
chr9	ELAVL2	-	23762247	23701377	4
chr4	ELF2	-	139983211	139981478	2
chr4	ELF2	-	139994721	139981478	9
chr4	ELF2	-	139994721	139993020	3
chr4	ELF2	-	140060651	140037803	3
chr4	ELF2	-	140060651	140046318	9
chr1	ELK4	-	205593019	205585606	16
chr1	ELK4	-	205589966	205588085	4
chr5	ELL2	-	95249638	95242227	2
chr2	ELMOD3	+	85595809	85596953	4
chr2	ELMOD3	+	85595809	85598685	10
chr18	ELP2	+	33722244	33739978	3
chr8	ELP3	+	28013459	28019595	13
chr5	EMB	-	49707217	49694941	30
chr5	EMB	-	49707217	49698120	6
chr8	EMC2	+	109462052	109468159	8
chr14	EML1	+	100316461	100331983	3
chr2	EML4	+	42513409	42531691	3
chr2	EML4	+	42522265	42531691	2
chr1	ENAH	-	225755116	225742608	2
chr5	ENC1	-	73932323	73930509	14
chr16	ENSG00000127688	+	81385188	81411307	2
chr13	ENSG00000139617	-	33018263	33012789	2
chr6	ENSG00000238274	+	22056775	22063469	4
chr9	ENSG00000242215	+	19286767	19300329	2
chr9	ENSG00000242215	+	19286767	19305525	5
chr9	ENSG00000242215	+	19288594	19300329	4
chr9	ENSG00000242215	+	19288594	19316837	2
chrY	ENSG00000243209	+	21749096	21749393	6
chr15	ENSG00000259220	+	64791492	64792365	105
chr8	ENTPD4	-	23297428	23291830	3
chr22	EP300	+	41521868	41523752	2
chr22	EP300	+	41521868	41542820	2
chr22	EP300	+	41531817	41536261	2
chr12	EP400	+	132476718	132490847	6
chr1	EPB41	+	29313943	29314417	8
chr1	EPB41	+	29313943	29323831	2
chr1	EPB41	+	29319842	29344954	4
chr1	EPB41	+	29362338	29365938	2
chr1	EPB41	+	29362338	29391670	4
chr6	EPB41L2	-	131277639	131276245	5
chr2	EPB41L5	+	120830754	120836157	5
chr2	EPB41L5	+	120844747	120850852	2
chr2	EPB41L5	+	120885264	120932580	5
chr3	EPHA3	+	89259010	89259670	4
chr3	EPHA3	+	89390066	89391240	2
chr3	EPHA3	+	89456419	89468540	2
chr3	EPHA3	+	89456419	89499520	2
chr3	EPHB1	+	134670213	134670894	2
chr7	EPHB4	-	100410830	100410369	12
chr7	EPHB4	-	100417918	100417179	2
chr6	EPM2A	-	146007432	145992375	2
chr17	EPN2	+	19213198	19232960	3
chr1	EPS15	-	51913807	51860053	5
chr1	EPS15	-	51874004	51868107	5
chr1	EPS15	-	51910717	51868107	2
chr1	EPS15	-	51930998	51868107	2
chr2	EPT1	+	26587170	26598016	3
chr2	EPT1	+	26587170	26606215	6
chr2	EPT1	+	26596235	26598016	2
chr17	ERBB2	+	37864574	37866734	2
chr5	ERBB2IP	+	65284463	65290692	15
chr5	ERBB2IP	+	65284463	65310553	9
chr5	ERBB2IP	+	65317150	65324171	2
chr5	ERBB2IP	+	65317150	65350779	4
chr5	ERBB2IP	+	65349234	65350779	19
chr2	ERBB4	-	212495319	212426628	5
chr2	ERBB4	-	212495319	212483902	15
chr2	ERBB4	-	212522553	212483902	6
chr2	ERBB4	-	212589919	212566692	2
chr2	ERBB4	-	212989628	212812155	9
chr12	ERC1	+	1136914	1137738	4
chr12	ERC1	+	1289706	1299218	7
chr12	ERC1	+	1372200	1399178	2
chr12	ERC1	+	1399018	1481143	2
chr16	ERCC4	+	14028049	14029600	2
chr13	ERCC5	+	103504468	103524748	2
