chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr11	FAT3	+	92257800	92258114	10
chr11	FAT3	+	92257800	92278616	2
chr11	FAT3	+	92495022	92543242	2
chr11	FAT3	+	92577100	92592488	4
chr11	FAT3	+	92590380	92592488	2
chr11	SLC36A4	-	92918980	92913963	2
chr11	KIAA1731	+	93399848	93402936	3
chr11	KIAA1731	+	93428663	93440063	2
chr11	KIAA1731	+	93429486	93433352	18
chr11	KIAA1731	+	93429486	93436085	3
chr11	KIAA1731	+	93435626	93440063	4
chr11	C11orf54	+	93480463	93490631	2
chr11	C11orf54	+	93480463	93493024	8
chr11	C11orf54	+	93480463	93495755	2
chr11	C11orf54	+	93488376	93494891	2
chr11	MED17	+	93521167	93527201	6
chr11	MED17	+	93521167	93535138	2
chr11	MED17	+	93523740	93527201	12
chr11	MED17	+	93523740	93535138	2
chr11	MED17	+	93540684	93545168	2
chr11	MRE11A	-	94180604	94178976	5
chr11	MRE11A	-	94224131	94219090	3
chr11	AMOTL1	+	94528177	94533477	7
chr11	AMOTL1	+	94532556	94533477	9
chr11	AMOTL1	+	94554696	94564707	6
chr11	AMOTL1	+	94583279	94592880	2
chr11	CEP57	+	95546096	95552068	2
chr11	CEP57	+	95546096	95561191	2
chr11	MAML2	-	95826681	95825056	11
chr11	CCDC82	-	96117925	96092157	4
chr11	CNTN5	+	99150189	99196215	2
chr11	CNTN5	+	99690275	99690496	3
chr11	CNTN5	+	99690275	99786881	4
chr11	CNTN5	+	99690275	99872868	4
chr11	CNTN5	+	99827538	99872868	3
chr11	CNTN5	+	100061858	100126650	3
chr11	CNTN5	+	100061858	100141973	2
chr11	CNTN5	+	100126492	100141973	2
chr11	CNTN5	+	100126492	100179200	5
chr11	CNTN5	+	100168357	100179200	26
chr11	KIAA1377	+	101857563	101868464	8
chr11	YAP1	+	102076624	102094483	3
chr11	BIRC2	+	102233627	102239279	6
chr11	DCUN1D5	-	102960047	102936998	4
chr11	DYNC2H1	+	102985906	102992225	3
chr11	DYNC2H1	+	103068662	103086587	4
chr11	DYNC2H1	+	103086450	103093815	4
chr11	DYNC2H1	+	103090644	103093815	18
chr11	DYNC2H1	+	103126144	103157115	2
chr11	DYNC2H1	+	103151077	103194718	6
chr11	DYNC2H1	+	103151077	103229087	3
chr11	DYNC2H1	+	103173822	103182762	10
chr11	DYNC2H1	+	103173822	103187349	6
chr11	DYNC2H1	+	103173822	103194718	16
chr11	DYNC2H1	+	103173822	103229087	20
chr11	DYNC2H1	+	103182607	103194718	5
chr11	DYNC2H1	+	103182607	103229087	3
chr11	DYNC2H1	+	103187274	103194718	4
chr11	MSANTD4	-	105881794	105880310	2
chr11	GUCY1A2	-	106681204	106680719	2
chr11	GUCY1A2	-	106849466	106795606	2
chr11	GUCY1A2	-	106810904	106810186	2
chr11	GUCY1A2	-	106849466	106810186	5
chr11	GUCY1A2	-	106856857	106810186	4
chr11	GUCY1A2	-	106856857	106849345	7
chr11	CWF19L2	-	107263621	107260800	2
chr11	CWF19L2	-	107289013	107260800	9
chr11	ELMOD1	+	107506362	107526792	2
chr11	CUL5	+	107916997	107923528	2
chr11	CUL5	+	107916997	107925682	40
chr11	CUL5	+	107916997	107944224	6
chr11	CUL5	+	107916997	107948967	9
chr11	CUL5	+	107920617	107925682	4
chr11	CUL5	+	107923387	107944224	4
chr11	CUL5	+	107923387	107960350	3
chr11	CUL5	+	107931767	107944224	2
chr11	CUL5	+	107931767	107948967	2
chr11	CUL5	+	107940823	107969256	2
chr11	ACAT1	+	108002634	108005043	2
chr11	NPAT	-	108040770	108029647	4
chr11	NPAT	-	108057296	108029647	2
chr11	NPAT	-	108044578	108040471	3
chr11	NPAT	-	108061227	108042926	4
chr11	NPAT	-	108047817	108046973	4
chr11	NPAT	-	108061227	108055959	21
chr11	NPAT	-	108062917	108055959	2
chr11	NPAT	-	108061227	108057209	4
chr11	ATM	+	108098322	108100050	17
chr11	ATM	+	108098322	108106561	9
chr11	ATM	+	108098322	108138069	10
chr11	ATM	+	108098322	108206688	2
chr11	ATM	+	108098322	108214098	3
chr11	ATM	+	108106397	108117854	2
chr11	ATM	+	108106397	108119829	7
chr11	ATM	+	108141791	108192147	2
chr11	ATM	+	108168014	108188248	4
chr11	ATM	+	108168014	108202764	4
chr11	ATM	+	108170441	108202764	2
chr11	ATM	+	108172375	108175579	7
chr11	ATM	+	108172375	108192147	3
chr11	ATM	+	108186550	108188248	7
chr11	ATM	+	108186550	108202764	3
chr11	ATM	+	108186550	108206688	5
chr11	ATM	+	108199748	108206688	5
chr11	ATM	+	108200941	108206688	4
chr11	DDX10	+	108586606	108594189	3
chr11	DDX10	+	108638664	108722936	7
chr11	DDX10	+	108709173	108722936	4
chr11	ZC3H12C	+	110007388	110008139	35
chr11	ZC3H12C	+	110007388	110030215	15
chr11	ZC3H12C	+	110007388	110034104	3
chr11	RDX	-	110124834	110118428	4
chr11	RDX	-	110128914	110118428	2
chr11	RDX	-	110135599	110118428	3
chr11	RDX	-	110135599	110134685	6
chr11	PPP2R1B	-	111624301	111622883	6
chr11	ALG9	-	111657244	111656513	5
chr11	ALG9	-	111728460	111680367	2
chr11	ALG9	-	111709101	111706888	2
chr11	ALG9	-	111735974	111715324	5
chr11	DLAT	+	111907997	111910121	7
chr11	DLAT	+	111907997	111914257	5
chr11	BCO2	+	112070422	112088612	6
chr11	NCAM1	+	113000386	113001251	4
chr11	NCAM1	+	113073101	113078724	6
chr11	NCAM1	+	113073101	113085233	22
chr11	NCAM1	+	113073101	113105886	3
chr11	NCAM1	+	113126599	113131045	2
chr11	ZW10	-	113614762	113612416	2
chr11	USP28	-	113700067	113679020	2
chr11	USP28	-	113688559	113685896	3
chr11	USP28	-	113712490	113704142	3
chr11	USP28	-	113725057	113711320	5
chr11	CADM1	-	115111140	115080294	92
chr11	CADM1	-	115111140	115085328	25
chr11	CADM1	-	115111140	115099833	13
chr11	BUD13	-	116636162	116633269	7
chr11	SIK3	-	116747758	116744197	11
chr11	SIK3	-	116798096	116766969	3
chr11	SIK3	-	116827780	116820849	2
chr11	PAFAH1B2	+	117023157	117034608	27
chr11	PAFAH1B2	+	117030650	117034608	11
chr11	SIDT2	+	117052132	117053522	2
chr11	RNF214	+	117109317	117110576	8
chr11	RNF214	+	117109317	117115301	3
chr11	RNF214	+	117109317	117117664	2
chr11	RNF214	+	117115161	117117664	2
chr11	CEP164	+	117261493	117261931	2
chr11	DSCAML1	-	117389477	117387182	2
chr11	KMT2A	+	118352430	118353210	9
chr11	KMT2A	+	118360507	118363945	5
chr11	KMT2A	+	118365003	118370135	3
chr11	KMT2A	+	118365003	118371862	2
chr11	KMT2A	+	118365003	118372572	3
chr11	KMT2A	+	118368651	118370135	5
chr11	IFT46	-	118423050	118422501	4
chr11	IFT46	-	118430579	118422501	28
chr11	IFT46	-	118430579	118425174	13
chr11	ARCN1	+	118451961	118455359	19
chr11	ARCN1	+	118453894	118455359	6
chr11	ARCN1	+	118454524	118455359	10
chr11	DDX6	-	118629611	118625414	10
chr11	DDX6	-	118639060	118626111	2
chr11	DDX6	-	118634015	118629483	3
chr11	DDX6	-	118657227	118656761	40
chr11	HINFP	+	118994278	118997835	5
chr11	HINFP	+	119001435	119003929	3
chr11	HINFP	+	119002245	119003929	4
chr11	CBL	+	119103158	119103405	2
chr11	CBL	+	119142445	119145663	3
chr11	CBL	+	119142445	119149423	2
chr11	CBL	+	119142445	119156276	3
chr11	CBL	+	119144578	119145663	6
chr11	CBL	+	119144578	119149423	4
chr11	CBL	+	119155679	119156276	18
chr11	CBL	+	119167628	119170297	4
chr11	PVRL1	-	119549475	119545869	3
chr11	ARHGEF12	+	120276827	120278532	5
chr11	ARHGEF12	+	120276827	120280159	5
chr11	ARHGEF12	+	120276827	120280700	7
chr11	ARHGEF12	+	120278447	120292561	3
chr11	ARHGEF12	+	120291462	120348235	14
chr11	ARHGEF12	+	120302480	120308091	5
chr11	ARHGEF12	+	120302480	120330029	2
chr11	ARHGEF12	+	120302480	120343836	3
chr11	ARHGEF12	+	120310838	120316173	9
chr11	ARHGEF12	+	120310838	120317217	2
chr11	ARHGEF12	+	120310838	120317794	2
chr11	ARHGEF12	+	120310838	120348235	10
chr11	ARHGEF12	+	120317112	120330029	5
chr11	ARHGEF12	+	120317112	120336071	3
chr11	ARHGEF12	+	120317112	120338017	12
chr11	ARHGEF12	+	120317112	120343836	6
chr11	ARHGEF12	+	120318583	120330029	7
chr11	ARHGEF12	+	120318583	120336071	5
chr11	ARHGEF12	+	120318583	120343836	2
chr11	ARHGEF12	+	120318583	120346216	4
chr11	ARHGEF12	+	120328430	120338017	3
chr11	ARHGEF12	+	120328430	120343836	14
chr11	ARHGEF12	+	120328430	120346216	2
chr11	ARHGEF12	+	120335946	120338017	9
chr11	ARHGEF12	+	120339997	120348235	30
chr11	ARHGEF12	+	120345269	120348235	143
chr11	ARHGEF12	+	120346049	120348235	54
chr11	ARHGEF12	+	120347370	120348235	14
chr11	ARHGEF12	+	120351969	120352285	2
chr11	GRIK4	+	120686087	120707553	2
chr11	TBCEL	+	120906442	120930794	2
chr11	TBCEL	+	120907214	120930794	9
chr11	TBCEL	+	120916383	120918376	7
chr11	TBCEL	+	120916383	120926017	4
chr11	TBCEL	+	120916383	120930794	90
chr11	SORL1	+	121348827	121360819	2
chr11	SORL1	+	121383712	121385030	3
chr11	UBASH3B	+	122646927	122647918	25
chr11	UBASH3B	+	122646927	122650403	2
chr11	C11orf63	+	122774633	122775152	2
chr11	C11orf63	+	122827204	122828199	3
chr11	VWA5A	+	123988204	123989796	36
chr11	SIAE	-	124518071	124517261	2
chr11	PKNOX2	+	125255447	125267958	5
chr11	FEZ1	-	125333466	125330394	6
chr11	FEZ1	-	125359718	125351430	5
chr11	STT3A	+	125482487	125491414	2
chr11	CDON	-	125831893	125830798	3
chr11	CDON	-	125893432	125848199	16
chr11	CDON	-	125893432	125864179	4
chr11	CDON	-	125893432	125867102	2
chr11	CDON	-	125873971	125871614	3
chr11	CDON	-	125885405	125875654	5
chr11	CDON	-	125891415	125888225	2
chr11	CDON	-	125891415	125889514	3
chr11	FAM118B	+	126124200	126126747	2
chr11	FOXRED1	+	126142864	126143349	3
chr11	ST3GAL4	+	126275991	126279306	5
chr11	ARHGAP32	-	128858020	128855898	3
chr11	ARHGAP32	-	128936763	128910823	11
chr11	ARHGAP32	-	128994789	128910823	6
chr11	ARHGAP32	-	128936763	128932175	29
chr11	ARHGAP32	-	128994789	128932175	13
chr11	ARHGAP32	-	129034322	128932175	3
chr11	ARHGAP32	-	128994789	128963516	11
chr11	ARHGAP32	-	129034322	128963516	30
chr11	ARHGAP32	-	128994789	128993341	35
chr11	ARHGAP32	-	128997200	128993341	3
chr11	ARHGAP32	-	129034322	128993341	59
chr11	PRDM10	-	129830977	129825407	6
chr11	APLP2	+	129979324	129980556	7
chr11	APLP2	+	129979324	130000061	2
chr11	NCAPD3	-	134055421	134054532	3
chr12	IQSEC3	+	247433	250451	2
chr12	KDM5A	-	461490	459787	7
chr12	KDM5A	-	463400	459787	19
chr12	KDM5A	-	465703	459787	9
chr12	KDM5A	-	475270	459787	2
chr12	KDM5A	-	475270	472129	4
chr12	CCDC77	+	514677	547720	2
chr12	CCDC77	+	520913	547720	6
chr12	CCDC77	+	537935	547720	4
chr12	CCDC77	+	539830	547720	3
chr12	CCDC77	+	541032	547720	3
chr12	WNK1	+	922808	939326	10
chr12	WNK1	+	936208	939326	5
chr12	WNK1	+	939169	971436	2
chr12	WNK1	+	1003728	1006847	11
chr12	WNK1	+	1009642	1010798	5
chr12	ERC1	+	1107490	1137738	7
chr12	ERC1	+	1136914	1137738	83
chr12	ERC1	+	1213916	1225199	2
chr12	ERC1	+	1213916	1250953	3
chr12	ERC1	+	1219358	1225199	4
chr12	ERC1	+	1250786	1399178	3
chr12	ERC1	+	1289706	1299218	23
chr12	ERC1	+	1289706	1346070	2
chr12	ERC1	+	1289706	1346323	2
chr12	ERC1	+	1289706	1399178	3
chr12	ERC1	+	1372200	1399178	80
chr12	ERC1	+	1372200	1481143	30
chr12	ERC1	+	1372200	1519619	3
chr12	ERC1	+	1399018	1399178	7
chr12	ERC1	+	1399018	1428454	2
chr12	ERC1	+	1399018	1481143	87
chr12	ERC1	+	1399018	1517413	4
chr12	ERC1	+	1399018	1519619	100
chr12	ERC1	+	1399018	1553916	32
chr12	ERC1	+	1480999	1519619	5
chr12	ERC1	+	1480999	1553916	14
chr12	ADIPOR2	+	1812052	1863680	3
chr12	ADIPOR2	+	1812052	1890242	2
chr12	CACNA1C	+	2558142	2602552	3
chr12	CACNA1C	+	2595270	2602552	3
chr12	CACNA1C	+	2613602	2622150	16
chr12	CACNA1C	+	2666117	2702511	2
chr12	ITFG2	+	2929252	2930958	20
chr12	ITFG2	+	2931960	2933418	2
chr12	ITFG2	+	2931960	2946122	3
chr12	PARP11	-	3973123	3921132	10
chr12	PARP11	-	3939184	3923203	4
chr12	NDUFA9	+	4763458	4794491	14
chr12	GALNT8	+	4848329	4855424	18
chr12	GALNT8	+	4848329	4874712	9
chr12	GALNT8	+	4870124	4874712	3
chr12	SCARNA10	-	6619698	6619445	4
chr12	NCAPD2	+	6619795	6620418	2
chr12	NCAPD2	+	6630964	6632512	2
chr12	CHD4	-	6697588	6696550	3
chr12	COPS7A	+	6839568	6840310	2
chr12	MLF2	-	6859932	6859014	3
chr12	CLSTN3	+	7301568	7303659	2
chr12	FOXJ2	+	8196297	8197554	3
chr12	FAM86FP	+	8387785	8388595	4
chr12	RIMKLB	+	8866407	8866637	4
chr12	RIMKLB	+	8866407	8906689	18
chr12	A2ML1	-	9010872	9004347	3
chr12	KLRG1	+	9144802	9162109	3
chr12	CLEC2D	+	9833519	9847565	14
chr12	PRR4	-	11001006	10999644	5
chr12	PRR4	-	11273779	11199619	4
chr12	PRR4	-	11276922	11273609	5
chr12	PRR4	-	11281962	11273609	2
chr12	ETV6	+	12022358	12022903	3
chr12	LRP6	-	12279855	12277499	2
chr12	LRP6	-	12303972	12291259	3
chr12	LRP6	-	12303972	12300300	6
chr12	LRP6	-	12318229	12300300	2
chr12	LRP6	-	12303972	12301876	2
chr12	LRP6	-	12340053	12311763	3
chr12	LRP6	-	12318229	12315127	2
chr12	LRP6	-	12340053	12332744	14
chr12	LRP6	-	12356334	12332744	7
chr12	LRP6	-	12397589	12397196	105
chr12	DUSP16	-	12674397	12672796	4
chr12	CREBL2	+	12788711	12788908	2
chr12	ENSG00000150086	-	13724898	13715695	3
chr12	ENSG00000150086	-	13769591	13761537	5
chr12	ENSG00000150086	-	13906849	13906251	42
chr12	ENSG00000150086	-	14019160	14018732	2
chr12	ATF7IP	+	14576843	14578407	15
chr12	ATF7IP	+	14576843	14591201	4
chr12	ATF7IP	+	14576843	14599987	3
chr12	ATF7IP	+	14587271	14591201	2
chr12	ATF7IP	+	14609495	14619524	5
chr12	PTPRO	+	15636908	15657003	3
chr12	PTPRO	+	15650179	15679196	3
chr12	PTPRO	+	15656842	15702160	2
chr12	PTPRO	+	15656842	15704605	2
chr12	PTPRO	+	15656842	15710457	2
chr12	EPS8	-	15834236	15813548	2
chr12	STRAP	+	16042862	16048430	2
chr12	PLEKHA5	+	19285327	19410471	3
chr12	PLEKHA5	+	19406874	19410471	4
chr12	PLEKHA5	+	19406874	19413955	13
chr12	PLEKHA5	+	19406874	19418784	18
chr12	PLEKHA5	+	19418684	19427917	3
chr12	PLEKHA5	+	19422704	19489550	2
chr12	PLEKHA5	+	19427450	19427917	7
chr12	PLEKHA5	+	19427450	19436679	9
chr12	PLEKHA5	+	19427450	19440490	2
chr12	PLEKHA5	+	19436214	19436679	5
chr12	PLEKHA5	+	19436214	19440490	6
chr12	PLEKHA5	+	19436214	19444631	3
chr12	PLEKHA5	+	19473496	19528519	7
chr12	PLEKHA5	+	19489449	19506936	3
chr12	PLEKHA5	+	19496257	19501453	4
chr12	PLEKHA5	+	19498776	19501453	5
chr12	PLEKHA5	+	19498776	19506936	3
chr12	PLEKHA5	+	19501333	19519043	3
chr12	PLEKHA5	+	19511162	19514640	5
chr12	PLEKHA5	+	19511162	19519043	3
chr12	AEBP2	+	19615444	19626289	16
chr12	AEBP2	+	19615444	19641341	2
chr12	AEBP2	+	19615444	19646920	2
chr12	AEBP2	+	19615444	19653155	10
chr12	AEBP2	+	19615444	19667718	11
chr12	AEBP2	+	19615444	19671047	4
chr12	AEBP2	+	19626182	19653155	20
chr12	RP11-405A12.2	+	20076132	20097478	2
chr12	RP11-405A12.2	+	20076132	20128909	4
chr12	PDE3A	+	20769164	20787990	5
chr12	PDE3A	+	20774230	20807139	4
chr12	SLCO1A2	-	21459922	21445098	3
chr12	CMAS	+	22208083	22218221	2
chr12	ST8SIA1	-	22260470	22257039	2
chr12	ST8SIA1	-	22440227	22401940	5
chr12	C2CD5	-	22646271	22622643	4
chr12	C2CD5	-	22659753	22622643	6
chr12	C2CD5	-	22637822	22631247	6
chr12	C2CD5	-	22672173	22635491	5
chr12	C2CD5	-	22643152	22637631	2
chr12	C2CD5	-	22659753	22637631	94
chr12	C2CD5	-	22659753	22643057	7
chr12	C2CD5	-	22659753	22646157	5
chr12	C2CD5	-	22672173	22659645	5
chr12	ETNK1	+	22796697	22826594	19
chr12	ETNK1	+	22811948	22826594	2
chr12	SOX5	-	23908658	23887618	8
chr12	SOX5	-	24048958	23887618	3
chr12	SOX5	-	24048958	23908572	3
chr12	SOX5	-	24048958	23998917	9
chr12	RP11-444D3.1	-	24402850	24366277	2
chr12	RP11-444D3.1	-	24430246	24366277	3
chr12	BCAT1	-	24989530	24985657	5
chr12	KRAS	-	25380346	25362733	3
chr12	RASSF8	+	26208169	26220646	8
chr12	RASSF8	+	26208212	26220646	4
chr12	RASSF8	+	26208212	26221785	2
chr12	ASUN	-	27070666	27064111	4
chr12	TM7SF3	-	27152609	27135706	3
chr12	TM7SF3	-	27152609	27143383	2
chr12	TM7SF3	-	27156323	27143383	3
chr12	TM7SF3	-	27156323	27148170	2
chr12	TM7SF3	-	27152609	27149675	10
chr12	ARNTL2	+	27521195	27529349	2
chr12	ARNTL2	+	27521195	27533337	2
chr12	ARNTL2	+	27521195	27543172	6
chr12	PPFIBP1	+	27802943	27809663	4
chr12	PPFIBP1	+	27802943	27820253	5
chr12	PPFIBP1	+	27807655	27809663	2
chr12	PPFIBP1	+	27807655	27820253	6
chr12	PPFIBP1	+	27834479	27844861	4
chr12	MRPS35	+	27867713	27877119	71
chr12	MRPS35	+	27867713	27878600	3
chr12	CCDC91	+	28378728	28412375	5
chr12	CCDC91	+	28408514	28460682	10
chr12	CCDC91	+	28408514	28544344	4
chr12	CCDC91	+	28458582	28460682	109
chr12	CCDC91	+	28458582	28515448	4
chr12	CCDC91	+	28458582	28544344	36
chr12	CCDC91	+	28458582	28565871	2
chr12	CCDC91	+	28603094	28637098	4
chr12	FAR2	+	29460591	29469945	2
chr12	ERGIC2	-	29494151	29491464	2
chr12	ERGIC2	-	29494749	29491464	6
chr12	ERGIC2	-	29494151	29492784	6
chr12	ERGIC2	-	29494749	29492784	6
chr12	ERGIC2	-	29514618	29509315	2
chr12	TMTC1	-	29813818	29786080	3
chr12	TMTC1	-	29813818	29812813	3
chr12	TMTC1	-	29911710	29904599	5
chr12	TMTC1	-	29921008	29904599	11
chr12	IPO8	-	30837391	30823896	3
chr12	IPO8	-	30827687	30826924	4
chr12	CAPRIN2	-	30877385	30866719	5
chr12	CAPRIN2	-	30879022	30866719	4
chr12	CAPRIN2	-	30904067	30878900	3
chr12	CAPRIN2	-	30904067	30881582	3
chr12	DENND5B	-	31545630	31542258	2
chr12	DENND5B	-	31595859	31542258	3
chr12	DENND5B	-	31555577	31551109	3
chr12	DENND5B	-	31562318	31551109	3
chr12	DENND5B	-	31600703	31551109	3
chr12	DENND5B	-	31579358	31562197	5
chr12	DENND5B	-	31579358	31566370	6
chr12	DENND5B	-	31595859	31568301	2
chr12	DENND5B	-	31600703	31568301	3
chr12	DENND5B	-	31579358	31576531	2
chr12	DENND5B	-	31586182	31576531	2
chr12	DENND5B	-	31600703	31576531	5
chr12	DENND5B	-	31595859	31579227	2
chr12	DENND5B	-	31600703	31595709	69
chr12	DENND5B	-	31605410	31595709	2
chr12	DENND5B	-	31648853	31595709	2
chr12	DENND5B	-	31605410	31600472	4
chr12	DENND5B	-	31613315	31600472	2
chr12	DENND5B	-	31648853	31600472	3
chr12	DENND5B	-	31605410	31604874	4
chr12	DENND5B	-	31613315	31604874	2
chr12	DENND5B	-	31648853	31604874	9
chr12	DENND5B	-	31648853	31613128	2
chr12	DENND5B	-	31652605	31648744	3
chr12	AMN1	-	31854941	31841941	8
chr12	AMN1	-	31862359	31841941	5
chr12	AMN1	-	31862359	31850295	3
chr12	KIAA1551	+	32133812	32140256	2
chr12	KIAA1551	+	32133812	32145683	2
chr12	FGD4	+	32729200	32764217	17
chr12	FGD4	+	32734894	32755251	6
chr12	FGD4	+	32734894	32764217	17
chr12	FGD4	+	32751431	32754357	7
chr12	FGD4	+	32751431	32755251	2
chr12	FGD4	+	32751431	32764217	52
chr12	FGD4	+	32751431	32778713	7
chr12	FGD4	+	32755095	32777386	4
chr12	FGD4	+	32755095	32778002	2
chr12	FGD4	+	32760891	32764217	78
chr12	FGD4	+	32760891	32778713	2
chr12	FGD4	+	32772632	32786623	6
chr12	DNM1L	+	32861087	32866305	3
chr12	DNM1L	+	32861087	32871697	11
chr12	DNM1L	+	32863863	32866305	4
chr12	DNM1L	+	32863863	32871697	5
chr12	DNM1L	+	32866143	32875567	18
chr12	DNM1L	+	32866143	32895682	2
chr12	DNM1L	+	32871577	32875567	3
chr12	DNM1L	+	32883948	32884877	2
chr12	CPNE8	-	39156018	39087459	2
chr12	CPNE8	-	39170103	39154649	16
chr12	CPNE8	-	39268313	39223181	5
chr12	KIF21A	-	39764063	39745579	2
chr12	KIF21A	-	39757015	39750634	9
chr12	KIF21A	-	39764063	39750634	2
chr12	KIF21A	-	39764063	39756900	8
chr12	ABCD2	-	40001516	39994373	4
chr12	SLC2A13	-	40486735	40345059	3
chr12	SLC2A13	-	40486735	40409396	2
chr12	SLC2A13	-	40442012	40422103	74
chr12	SLC2A13	-	40486731	40422103	6
chr12	SLC2A13	-	40486735	40422103	51
chr12	SLC2A13	-	40493891	40422103	4
chr12	CNTN1	+	41302159	41387071	2
chr12	CNTN1	+	41408030	41423021	3
chr12	GXYLT1	-	42523653	42491244	2
chr12	YAF2	-	42604482	42604157	18
chr12	YAF2	-	42606286	42604157	4
chr12	ZCRB1	-	42717906	42711142	6
chr12	PPHLN1	+	42745687	42792796	17
chr12	PPHLN1	+	42748963	42792796	13
chr12	PPHLN1	+	42781258	42792796	2
chr12	PUS7L	-	44125561	44124409	4
chr12	PUS7L	-	44142412	44136260	14
chr12	NELL2	-	44926504	44913788	4
chr12	NELL2	-	45059392	45000952	2
chr12	NELL2	-	45108524	45059267	11
chr12	NELL2	-	45108524	45097509	13
chr12	NELL2	-	45173805	45097509	3
chr12	NELL2	-	45173805	45168530	16
chr12	ANO6	+	45771836	45784281	7
chr12	ARID2	+	46205201	46215270	5
chr12	ARID2	+	46230372	46233279	10
chr12	ARID2	+	46230372	46246679	2
chr12	ARID2	+	46230372	46254732	5
chr12	ARID2	+	46230372	46266745	3
chr12	ARID2	+	46240639	46254732	2
chr12	ARID2	+	46285563	46287504	10
chr12	SCAF11	-	46322642	46319925	16
chr12	SLC38A1	-	46592526	46591503	6
chr12	SLC38A1	-	46637097	46591503	2
chr12	SLC38A1	-	46633676	46622936	3
chr12	SLC38A1	-	46637097	46622936	233
chr12	SLC38A1	-	46648719	46622936	3
chr12	SLC38A1	-	46637097	46633462	68
chr12	SLC38A1	-	46648719	46633462	35
chr12	SENP1	-	48491907	48457493	2
chr12	SENP1	-	48495299	48457493	9
chr12	SENP1	-	48491907	48460710	5
chr12	SENP1	-	48468576	48465450	2
chr12	SENP1	-	48491907	48465450	2
chr12	SENP1	-	48468576	48468107	6
chr12	SENP1	-	48491907	48477374	12
chr12	SENP1	-	48495299	48477374	2
chr12	SENP1	-	48491907	48482584	10
chr12	SENP1	-	48495299	48482584	3
chr12	PFKM	+	48531504	48535849	3
chr12	KANSL2	-	49054402	49053688	19
chr12	DDX23	-	49228280	49227060	2
chr12	CCDC65	+	49298729	49308356	2
chr12	ARF3	-	49334971	49333438	2
chr12	LMBR1L	-	49491888	49491349	34
chr12	LMBR1L	-	49494237	49491349	3
chr12	SPATS2	+	49854553	49884514	4
chr12	SPATS2	+	49854553	49890792	2
chr12	SPATS2	+	49880033	49884514	6
chr12	SPATS2	+	49888524	49893988	9
chr12	SPATS2	+	49890308	49893988	3
chr12	SPATS2	+	49890616	49893988	7
chr12	RACGAP1	-	50386438	50385781	6
chr12	SMARCD1	+	50488220	50490755	5
chr12	CERS5	-	50532400	50528329	3
chr12	LARP4	+	50806188	50835426	6
chr12	LARP4	+	50821545	50822873	10
chr12	LARP4	+	50821545	50824353	11
chr12	LARP4	+	50821545	50831621	10
chr12	LARP4	+	50821545	50835426	38
chr12	LARP4	+	50821545	50848200	9
chr12	LARP4	+	50821545	50855130	9
chr12	LARP4	+	50821548	50835426	3
chr12	LARP4	+	50824278	50834332	2
chr12	LARP4	+	50824278	50835426	3
chr12	LARP4	+	50829271	50835426	10
chr12	LARP4	+	50847243	50848200	2
chr12	LARP4	+	50848097	50855130	10
chr12	LARP4	+	50848097	50860903	3
chr12	DIP2B	+	51064969	51069231	2
chr12	DIP2B	+	51064969	51074546	9
chr12	DIP2B	+	51079616	51090958	4
chr12	DIP2B	+	51125152	51126319	2
chr12	ATF1	+	51173923	51189792	2
chr12	ATF1	+	51173923	51203372	32
chr12	ATF1	+	51173923	51208222	13
chr12	ATF1	+	51207793	51208222	8
chr12	SLC11A2	-	51404549	51392957	2
chr12	LETMD1	+	51449618	51450285	8
chr12	CSRNP2	-	51461752	51461456	3
chr12	CSRNP2	-	51467865	51467606	19
chr12	CSRNP2	-	51470430	51467606	10
chr12	TFCP2	-	51511530	51500308	2
chr12	TFCP2	-	51512555	51500308	3
chr12	DAZAP2	+	51634127	51634900	4
chr12	SCN8A	+	52056548	52056877	5
chr12	SCN8A	+	52077526	52082880	3
chr12	SCN8A	+	52077958	52081003	8
chr12	SCN8A	+	52077958	52082880	13
chr12	SCN8A	+	52139687	52145377	17
chr12	ACVR1B	+	52380602	52385777	5
chr12	EIF4B	+	53410257	53421972	14
chr12	EIF4B	+	53412582	53421972	4
chr12	EIF4B	+	53421566	53421972	6
chr12	CALCOCO1	-	54115967	54113523	5
chr12	CBX5	-	54651476	54635528	7
chr12	SARNP	-	56154424	56151167	2
chr12	SARNP	-	56197512	56182859	4
chr12	ESYT1	+	56527201	56528212	3
chr12	SMARCC2	-	56563992	56563313	3
chr12	CS	-	56676775	56669780	5
chr12	STAT2	-	56743420	56742313	2
chr12	GLS2	-	56872046	56871444	3
chr12	BAZ2A	-	56999111	56998001	3
chr12	ATP5B	-	57037742	57036242	4
chr12	PTGES3	-	57066849	57059988	2
chr12	PTGES3	-	57066849	57064059	16
chr12	PTGES3	-	57066849	57065533	2
chr12	LRP1	+	57570824	57571374	3
chr12	R3HDM2	-	57690334	57682640	7
chr12	R3HDM2	-	57690334	57682792	6
chr12	R3HDM2	-	57791981	57789532	3
chr12	DCTN2	-	57928235	57927736	3
chr12	KIF5A	+	57965844	57966509	2
chr12	AGAP2	-	58128187	58127809	2
chr12	XRCC6BP1	+	58340778	58347472	7
chr12	USP15	+	62708571	62719714	3
chr12	MON2	+	62864481	62892828	3
chr12	MON2	+	62877950	62895478	13
chr12	MON2	+	62892699	62895478	3
chr12	MON2	+	62892699	62919882	2
chr12	MON2	+	62974077	62986728	2
