chrom	gene	strand	startUpBSE	endDownBSE	coverage
chr12	ERC1	+	1480999	1553916	4
chr12	ADIPOR2	+	1812052	1863680	2
chr12	ITFG2	+	2929252	2930958	2
chr12	ITFG2	+	2931960	2933418	2
chr12	FOXM1	-	2983691	2983143	2
chr12	PRMT8	+	3619916	3620256	2
chr12	PARP11	-	3973123	3921132	2
chr12	NDUFA9	+	4763458	4794491	2
chr12	NCAPD2	+	6618883	6620418	3
chr12	SCARNA10	-	6619698	6619445	3
chr12	ENSG00000255896	+	7092163	7096461	3
chr12	RIMKLB	+	8866407	8906689	4
chr12	CLEC2D	+	9833519	9847565	3
chr12	PRR4	-	11273779	11199619	3
chr12	PRR4	-	11276922	11273609	5
chr12	ETV6	+	12022358	12022903	2
chr12	LRP6	-	12303972	12291259	3
chr12	LRP6	-	12303972	12300300	4
chr12	LRP6	-	12318229	12311763	2
chr12	LRP6	-	12340053	12332744	6
chr12	LRP6	-	12356334	12332744	10
chr12	LRP6	-	12356334	12339857	3
chr12	LRP6	-	12397589	12397196	64
chr12	DUSP16	-	12674397	12672796	13
chr12	ATF7IP	+	14576843	14578407	23
chr12	ATF7IP	+	14576843	14591201	3
chr12	ATF7IP	+	14587271	14591201	2
chr12	ATF7IP	+	14609495	14619524	2
chr12	PTPRO	+	15636908	15657003	2
chr12	DERA	+	16109870	16135370	3
chr12	PLEKHA5	+	19427450	19475601	2
chr12	PLEKHA5	+	19489449	19506936	2
chr12	AEBP2	+	19615444	19626289	16
chr12	AEBP2	+	19615444	19653155	11
chr12	AEBP2	+	19615444	19667718	3
chr12	AEBP2	+	19626182	19653155	3
chr12	AEBP2	+	19626182	19665399	2
chr12	PDE3A	+	20790034	20807139	3
chr12	C2CD5	-	22671071	22622643	2
chr12	C2CD5	-	22646271	22635491	3
chr12	C2CD5	-	22659753	22635491	6
chr12	C2CD5	-	22659753	22637631	25
chr12	C2CD5	-	22659753	22643057	7
chr12	ETNK1	+	22796697	22826594	7
chr12	ETNK1	+	22811948	22826594	3
chr12	SOX5	-	23999127	23887618	5
chr12	SOX5	-	24048958	23887618	3
chr12	SOX5	-	24048958	23908572	8
chr12	SOX5	-	24048958	23998917	23
chr12	RASSF8	+	26208169	26220646	9
chr12	RASSF8	+	26208212	26220646	7
chr12	ASUN	-	27081838	27075549	2
chr12	FGFR1OP2	+	27107078	27110676	3
chr12	FGFR1OP2	+	27107078	27113561	2
chr12	TM7SF3	-	27152609	27143383	3
chr12	TM7SF3	-	27156323	27143383	5
chr12	TM7SF3	-	27156323	27148170	3
chr12	TM7SF3	-	27152609	27149675	5
chr12	PPFIBP1	+	27802943	27809663	2
chr12	MRPS35	+	27867713	27877119	11
chr12	MRPS35	+	27867713	27878600	5
chr12	CCDC91	+	28378728	28412375	4
chr12	CCDC91	+	28378728	28460682	4
chr12	CCDC91	+	28408514	28412375	2
chr12	CCDC91	+	28408514	28544344	4
chr12	CCDC91	+	28458582	28460682	23
chr12	CCDC91	+	28458582	28544344	13
chr12	CCDC91	+	28544237	28605587	3
chr12	ERGIC2	-	29494749	29491464	5
chr12	ERGIC2	-	29494749	29492784	5
chr12	IPO8	-	30816588	30814075	2
chr12	CAPRIN2	-	30877385	30866719	2
chr12	CAPRIN2	-	30904067	30878900	2
chr12	CAPRIN2	-	30904067	30881582	3
chr12	DENND5B	-	31562318	31542258	2
chr12	DENND5B	-	31586182	31551109	2
chr12	DENND5B	-	31579358	31576531	4
chr12	DENND5B	-	31586182	31576531	3
chr12	DENND5B	-	31613315	31586089	2
chr12	DENND5B	-	31600703	31595709	5
chr12	DENND5B	-	31648853	31595709	4
chr12	DENND5B	-	31605410	31600472	3
chr12	DENND5B	-	31613315	31600472	4
chr12	DENND5B	-	31648853	31600472	2
chr12	DENND5B	-	31648853	31604874	5
chr12	DENND5B	-	31653604	31648744	3
chr12	AMN1	-	31862359	31850295	2
chr12	KIAA1551	+	32133812	32140256	4
chr12	FGD4	+	32729200	32764217	3
chr12	FGD4	+	32734894	32764217	2
chr12	FGD4	+	32751431	32754357	6
chr12	FGD4	+	32751431	32764217	36
chr12	FGD4	+	32751431	32778713	2
chr12	FGD4	+	32760891	32764217	19
chr12	FGD4	+	32772632	32786623	6
chr12	DNM1L	+	32854349	32866305	2
chr12	DNM1L	+	32861087	32871697	3
chr12	DNM1L	+	32861087	32875567	3
chr12	DNM1L	+	32866143	32875567	2
chr12	DNM1L	+	32871577	32875567	3
chr12	YARS2	-	32903808	32902871	2
chr12	KIF21A	-	39757015	39750634	4
chr12	KIF21A	-	39764063	39750634	2
chr12	KIF21A	-	39764063	39756900	4
chr12	SLC2A13	-	40442012	40422103	4
chr12	SLC2A13	-	40486735	40422103	6
chr12	YAF2	-	42604482	42604157	7
chr12	YAF2	-	42606286	42604157	2
chr12	PPHLN1	+	42745687	42792796	6
chr12	PPHLN1	+	42748963	42792796	2
chr12	PPHLN1	+	42768665	42792796	3
chr12	NELL2	-	45173805	45168530	5
chr12	NELL2	-	45269683	45168530	2
chr12	ANO6	+	45695797	45744557	2
chr12	ARID2	+	46230372	46233279	10
chr12	ARID2	+	46230372	46254732	7
chr12	ARID2	+	46285563	46287504	6
chr12	SCAF11	-	46322642	46319925	19
chr12	SCAF11	-	46357971	46339032	2
chr12	SLC38A1	-	46637097	46622936	48
chr12	SLC38A1	-	46648719	46622936	4
chr12	SLC38A1	-	46637097	46633462	12
chr12	SENP1	-	48491907	48457493	2
chr12	SENP1	-	48495299	48457493	3
chr12	SENP1	-	48468576	48468107	4
chr12	SENP1	-	48491907	48477374	7
chr12	SENP1	-	48495299	48477374	2
chr12	KANSL2	-	49054402	49053688	9
chr12	LMBR1L	-	49491888	49491349	3
chr12	SPATS2	+	49854553	49884514	2
chr12	RACGAP1	-	50386438	50385781	7
chr12	RACGAP1	-	50396083	50385781	2
chr12	CERS5	-	50532400	50528329	2
chr12	LARP4	+	50821545	50822873	2
chr12	LARP4	+	50821545	50824353	6
chr12	LARP4	+	50821545	50829407	4
chr12	LARP4	+	50821545	50835426	5
chr12	LARP4	+	50821545	50848200	4
chr12	LARP4	+	50824278	50848200	2
chr12	LARP4	+	50854918	50867950	4
chr12	DIP2B	+	51064969	51074546	3
chr12	ATF1	+	51173923	51203372	2
chr12	ATF1	+	51173923	51208222	4
chr12	SLC11A2	-	51404549	51402259	2
chr12	CSRNP2	-	51467865	51467606	3
chr12	TFCP2	-	51512555	51497453	3
chr12	SCN8A	+	52077958	52100499	6
chr12	SCN8A	+	52139687	52145377	8
chr12	EIF4B	+	53410257	53416411	7
chr12	EIF4B	+	53421566	53421972	2
chr12	ESPL1	+	53670404	53671011	2
chr12	CBX5	-	54651476	54635528	3
chr12	COPZ1	+	54734331	54737100	2
chr12	CS	+	56692126	56692547	5
chr12	TIMELESS	-	56826308	56824665	3
chr12	TIMELESS	-	56828015	56826810	2
chr12	BAZ2A	-	56999111	56998001	4
chr12	PTGES3	-	57066849	57064059	9
chr12	LRP1	+	57570824	57571374	2
chr12	STAC3	-	57644976	57640587	2
chr12	R3HDM2	-	57690334	57682792	2
chr12	MON2	+	62864481	62895478	2
chr12	MON2	+	62926218	62932285	2
chr12	SRGAP1	+	64377727	64390908	2
chr12	SRGAP1	+	64377727	64410792	5
chr12	SRGAP1	+	64456697	64491155	2
chr12	TBK1	+	64849620	64868170	2
chr12	TMBIM4	-	66547228	66539621	2
chr12	GRIP1	-	66935730	66909399	2
chr12	GRIP1	-	66990707	66909399	5
chr12	NUP107	+	69109407	69119576	7
chr12	NUP107	+	69109407	69121169	3
chr12	NUP107	+	69109407	69126519	3
chr12	MDM2	+	69210592	69218431	3
chr12	MDM2	+	69214105	69218431	4
chr12	MDM2	+	69222551	69233581	3
chr12	CPSF6	+	69644909	69653977	4
chr12	CPSF6	+	69644909	69656342	105
chr12	CCT2	+	69983265	69985939	13
chr12	CCT2	+	69983265	69987393	24
chr12	RAB3IP	+	70149164	70150443	5
chr12	RAB3IP	+	70193989	70195501	15
chr12	KCNMB4	+	70824265	70828046	3
chr12	ZFC3H1	-	72022817	72020040	4
chr12	ZFC3H1	-	72054207	72036216	2
chr12	RAB21	+	72163580	72167802	3
chr12	CAPS2	-	75720307	75676031	3
chr12	ZDHHC17	+	77239489	77243250	2
chr12	RP1-34H18.1	+	77965639	77966046	2
chr12	NAV3	+	78400199	78401225	2
chr12	NAV3	+	78400199	78415642	2
chr12	SYT1	+	79320377	79519649	2
chr12	SYT1	+	79679567	79693331	14
chr12	PAWR	-	80014987	79986391	4
chr12	PPP1R12A	-	80215970	80187643	3
chr12	PPP1R12A	-	80266718	80239082	2
chr12	PPFIA2	-	81851645	81799566	4
chr12	PPFIA2	-	82081364	82070570	4
chr12	METTL25	+	82763166	82796909	4
chr12	TMTC2	+	83250789	83251359	42
chr12	TMTC2	+	83250789	83290425	5
chr12	TMTC2	+	83289597	83290425	5
chr12	TMTC2	+	83289597	83324324	2
chr12	TMTC2	+	83324210	83379825	2
chr12	TMTC2	+	83358803	83379825	8
chr12	LRRIQ1	+	85449325	85460676	2
chr12	CEP290	-	88524995	88504979	5
chr12	TMTC3	+	88542065	88570096	2
chr12	POC1B	-	89866052	89853415	3
chr12	POC1B	-	89866052	89860547	6
chr12	ATP2B1	-	90029028	90013776	2
chr12	ATP2B1	-	90049884	90049456	3
chr12	EEA1	-	93246801	93226288	3
chr12	PLXNC1	+	94559243	94580249	5
chr12	PLXNC1	+	94562929	94580249	4
chr12	PLXNC1	+	94562929	94621011	2
chr12	PLXNC1	+	94603366	94621011	7
chr12	CCDC41	-	94772818	94761570	2
chr12	CCDC41	-	94797038	94761570	2
chr12	FGD6	-	95535315	95498783	2
chr12	FGD6	-	95605043	95602619	56
chr12	VEZT	+	95645716	95660408	3
chr12	VEZT	+	95650326	95694651	2
chr12	VEZT	+	95650926	95690034	3
chr12	VEZT	+	95660133	95668665	2
chr12	VEZT	+	95681440	95690034	3
chr12	METAP2	+	95887832	95889874	4
chr12	USP44	-	95928102	95926605	3
chr12	CDK17	-	96694138	96688777	4
chr12	CDK17	-	96728643	96704830	3
chr12	CDK17	-	96728643	96717726	10
chr12	NEDD1	+	97303530	97313903	3
chr12	RMST	+	97856930	97889834	2
chr12	RMST	+	97856930	97954825	6
chr12	RMST	+	97859446	97889834	3
chr12	RMST	+	97885422	97924637	3
chr12	RMST	+	97885422	97954825	5
chr12	RMST	+	97886239	97889834	3
chr12	RMST	+	97886239	97924637	55
chr12	RMST	+	97886239	97954476	19
chr12	RMST	+	97886239	97954825	2181
chr12	RMST	+	97886247	97954825	11
chr12	TMPO	+	98921664	98931350	4
chr12	TMPO	+	98921664	98940225	6
chr12	TMPO	+	98931253	98941449	2
chr12	APAF1	+	99071203	99080651	6
chr12	ANKS1B	-	99194903	99166820	5
chr12	ANKS1B	-	99225914	99166820	2
chr12	ANKS1B	-	99225914	99192712	4
chr12	ANKS1B	-	99793589	99780040	2
chr12	ANKS1B	-	100175875	100166700	4
chr12	UHRF1BP1L	-	100497729	100491143	5
chr12	SCYL2	+	100676721	100691953	36
chr12	SCYL2	+	100707200	100723097	2
chr12	GAS2L3	+	100985514	100995531	2
chr12	ANO4	+	101316004	101336313	2
chr12	CHPT1	+	102107868	102110590	2
chr12	CHPT1	+	102116946	102124414	2
chr12	TDG	+	104376577	104379506	3
chr12	NFYB	-	104522295	104514178	2
chr12	SLC41A2	-	105322472	105321751	5
chr12	C12orf45	+	105385490	105389804	3
chr12	RFX4	+	107080662	107083142	2
chr12	RFX4	+	107080662	107090224	6
chr12	RFX4	+	107114537	107141377	4
chr12	RIC8B	+	107219504	107245372	2
chr12	RIC8B	+	107236367	107237725	8
chr12	RIC8B	+	107236367	107254190	6
chr12	CRY1	-	107415970	107393329	2
chr12	PRDM4	-	108140201	108136974	3
chr12	CORO1C	-	109048186	109046048	58
chr12	CORO1C	-	109095099	109072048	2
chr12	UNG	+	109539707	109541416	2
chr12	ANKRD13A	+	110454193	110463628	3
chr12	IFT81	+	110565165	110584853	2
chr12	IFT81	+	110566755	110570441	2
chr12	IFT81	+	110566755	110584853	4
chr12	IFT81	+	110566755	110600870	3
chr12	ATP2A2	+	110729825	110734542	2
chr12	ATP2A2	+	110764195	110765822	2
chr12	ATP2A2	+	110778464	110780253	2
chr12	GPN3	-	110895439	110893391	3
chr12	FAM216A	+	110922883	110925748	10
chr12	TCTN1	+	111064167	111070364	3
chr12	RP3-473L9.4	-	111826467	111825301	2
chr12	ATXN2	-	111948386	111923069	2
chr12	ATXN2	-	111948386	111947353	4
chr12	ATXN2	-	111993723	111947353	2
chr12	ATXN2	-	111957880	111951161	3
chr12	ATXN2	-	111993723	111951161	3
chr12	ATXN2	-	111993723	111990084	61
chr12	ATXN2	-	111993723	111991962	17
chr12	MAPKAPK5	+	112303054	112308984	2
chr12	MAPKAPK5	+	112326292	112331389	2
chr12	TMEM116	-	112381173	112371690	9
chr12	NAA25	-	112485117	112483354	2
chr12	NAA25	-	112516545	112509699	5
chr12	NAA25	-	112516545	112513482	8
chr12	HECTD4	-	112617201	112613540	2
chr12	HECTD4	-	112642427	112641440	2
chr12	HECTD4	-	112711599	112707508	4
chr12	HECTD4	-	112750951	112743868	4
chr12	HECTD4	-	112757546	112757029	12
chr12	PTPN11	+	112884080	112893867	5
chr12	PTPN11	+	112939948	112944226	8
chr12	TPCN1	+	113705648	113707650	2
chr12	MED13L	-	116435035	116434281	3
chr12	MED13L	-	116549317	116534474	2
chr12	MED13L	-	116675510	116534474	3
chr12	MED13L	-	116675510	116642858	5
chr12	MED13L	-	116675510	116668238	6
chr12	MED13L	-	116675510	116668338	62
chr12	RNFT2	+	117178150	117178899	4
chr12	FBXW8	+	117365828	117402659	2
chr12	FBXW8	+	117365828	117426674	4
chr12	FBXW8	+	117402502	117426674	7
chr12	FBXW8	+	117423011	117426674	3
chr12	RFC5	+	118456877	118465835	5
chr12	TAOK3	-	118619412	118619176	2
chr12	GCN1L1	-	120593523	120592774	30
chr12	GCN1L1	-	120616753	120615250	2
chr12	COQ5	-	120960166	120947820	3
chr12	RNF10	+	120992521	121003332	3
chr12	RNF10	+	120995085	120995485	4
chr12	RNF10	+	120995085	120998689	2
chr12	RNF10	+	121000748	121001746	2
chr12	RNF10	+	121002875	121004783	4
chr12	RNF10	+	121002875	121009094	2
chr12	SPPL3	-	121222396	121220458	7
chr12	SPPL3	-	121248689	121220458	9
chr12	RNF34	+	121853962	121855714	4
chr12	RNF34	+	121853962	121858581	2
chr12	CLIP1	-	122826244	122821179	4
chr12	CLIP1	-	122826244	122825300	23
chr12	CLIP1	-	122865105	122825300	2
chr12	CLIP1	-	122839859	122837273	2
chr12	CLIP1	-	122865105	122837273	4
chr12	CLIP1	-	122865105	122861936	24
chr12	KNTC1	+	123028706	123032516	2
chr12	KNTC1	+	123028706	123034411	4
chr12	KNTC1	+	123030723	123032516	3
chr12	KNTC1	+	123030723	123036243	3
chr12	KNTC1	+	123052808	123061576	3
chr12	KNTC1	+	123054228	123062338	2
chr12	KNTC1	+	123068825	123073363	3
chr12	KNTC1	+	123102890	123109235	3
chr12	CCDC62	+	123262038	123265877	12
chr12	CCDC62	+	123262038	123290842	2
chr12	CCDC62	+	123270266	123276668	2
chr12	MPHOSPH9	-	123687922	123645328	3
chr12	MPHOSPH9	-	123682881	123661235	2
chr12	MPHOSPH9	-	123707674	123678933	6
chr12	MPHOSPH9	-	123707674	123702923	3
chr12	MPHOSPH9	-	123710898	123702923	2
chr12	SBNO1	-	123808378	123793857	2
chr12	SBNO1	-	123832680	123818600	2
chr12	SBNO1	-	123834988	123825535	3
chr12	SBNO1	-	123834988	123829805	6
chr12	TMED2	+	124071294	124074996	4
chr12	GTF2H3	+	124123811	124137282	2
chr12	ZNF664	+	124495928	124497022	2
chr12	STX2	-	131286033	131280540	3
chr12	ANKLE2	-	133331719	133311992	3
chr13	PSPC1	-	20283739	20273520	3
chr13	PSPC1	-	20356931	20304379	5
chr13	PSPC1	-	20333558	20315705	4
chr13	ZMYM5	-	20413125	20409617	2
chr13	ZMYM5	-	20426330	20425495	2
chr13	ZMYM2	+	20567203	20568059	8
chr13	ZMYM2	+	20576990	20580726	13
chr13	ZMYM2	+	20579214	20580726	2
chr13	ZMYM2	+	20593687	20611049	2
chr13	ZMYM2	+	20600752	20611049	9
chr13	ZMYM2	+	20600752	20633702	5
chr13	ZMYM2	+	20600752	20637111	2
chr13	ZMYM2	+	20625573	20641530	14
chr13	ZMYM2	+	20632715	20641530	13
chr13	ZMYM2	+	20638591	20641530	6
chr13	ZMYM2	+	20638591	20657172	4
chr13	ZMYM2	+	20638591	20657916	9
chr13	N6AMT2	-	21306260	21305980	3
chr13	N6AMT2	-	21311944	21305980	4
chr13	XPO4	-	21375129	21373304	4
chr13	XPO4	-	21384106	21374970	2
chr13	XPO4	-	21429904	21395843	3
chr13	SKA3	-	21732264	21729832	2
chr13	SKA3	-	21746820	21732061	6
chr13	SKA3	-	21742538	21735929	2
chr13	SKA3	-	21746820	21735929	2
chr13	SKA3	-	21742538	21742127	16
chr13	SKA3	-	21746820	21742127	9
chr13	ZDHHC20	-	21965993	21955573	6
chr13	ZDHHC20	-	21995303	21955573	2
chr13	ZDHHC20	-	21999817	21955573	2
chr13	ZDHHC20	-	21999817	21974512	3
chr13	SACS	-	23930146	23927924	5
chr13	SACS	-	23945304	23927924	11
chr13	SACS	-	23985879	23985359	2
chr13	TNFRSF19	+	24164289	24200931	2
chr13	CENPJ	-	25487229	25466781	2
chr13	CENPJ	-	25487229	25478064	3
chr13	CDK8	+	26898909	26928017	4
chr13	CDK8	+	26911704	26928017	13
chr13	CDK8	+	26956951	26959479	2
chr13	CDK8	+	26974590	26975761	12
chr13	PAN3	+	28748409	28752072	2
chr13	PAN3	+	28771322	28794515	7
chr13	PAN3	+	28794368	28835595	3
chr13	PAN3	+	28830429	28835595	15
chr13	PAN3	+	28830429	28855516	3
chr13	PAN3	+	28834584	28854678	3
chr13	PAN3	+	28840852	28845003	6
chr13	PAN3	+	28840855	28845003	2
chr13	KATNAL1	-	30815223	30801549	11
chr13	KATNAL1	-	30857928	30801549	7
chr13	KATNAL1	-	30857928	30829584	2
chr13	USPL1	+	31204972	31205611	7
chr13	B3GALTL	+	31789188	31803431	6
chr13	FRY	+	32768280	32776664	2
chr13	N4BP2L2	-	33101669	33091994	95
chr13	N4BP2L2	-	33101669	33095510	4
chr13	N4BP2L2	-	33111164	33109906	11
chr13	PDS5B	+	33222891	33226144	6
chr13	PDS5B	+	33222891	33253066	4
chr13	PDS5B	+	33222891	33284243	2
chr13	PDS5B	+	33232376	33271039	4
chr13	PDS5B	+	33306238	33309467	6
chr13	PDS5B	+	33306238	33334858	2
chr13	PDS5B	+	33327470	33334858	2
chr13	NBEA	+	35615070	35619538	3
chr13	NBEA	+	35615070	35624532	2
chr13	NBEA	+	35615070	35633000	3
chr13	NBEA	+	35615070	35644989	14
chr13	NBEA	+	35615070	35672542	3
chr13	NBEA	+	35615070	35685115	3
chr13	NBEA	+	35622700	35672542	3
chr13	NBEA	+	35630147	35672542	6
chr13	NBEA	+	35672434	35716514	2
chr13	NBEA	+	35672434	35806756	2
chr13	NBEA	+	35751133	35785316	6
chr13	NBEA	+	35770001	35785316	2
chr13	NBEA	+	35782837	35806756	2
chr13	NBEA	+	36220396	36226013	3
chr13	DCLK1	-	36382457	36379836	6
chr13	DCLK1	-	36410278	36379836	7
chr13	DCLK1	-	36413313	36379836	2
chr13	DCLK1	-	36401891	36384972	2
chr13	DCLK1	-	36410278	36396866	4
chr13	SPG20	-	36910495	36886282	2
chr13	SPG20OS	+	36939637	36943737	3
chr13	SUPT20H	-	37625720	37614542	7
chr13	FREM2	+	39338441	39358945	2
chr13	COG6	+	40268771	40301685	4
chr13	COG6	+	40293373	40301685	3
chr13	MRPS31	-	41333242	41323274	2
chr13	TPTE2P5	-	41429951	41400642	2
chr13	ELF1	-	41508164	41507606	3
chr13	MTRF1	-	41835051	41826781	3
chr13	NAA16	+	41890982	41897326	2
chr13	NAA16	+	41890982	41910892	8
chr13	NAA16	+	41892942	41910892	12
chr13	NAA16	+	41910786	41943419	3
chr13	NAA16	+	41943226	41946966	3
chr13	VWA8	-	42352192	42293727	3
chr13	VWA8	-	42407667	42335264	5
chr13	VWA8	-	42393522	42352121	2
chr13	VWA8	-	42393522	42385361	8
chr13	VWA8	-	42442613	42439872	8
chr13	DGKH	+	42742576	42761284	2
chr13	DGKH	+	42742576	42784901	2
chr13	AKAP11	+	42860122	42882745	5
chr13	AKAP11	+	42869831	42882745	11
chr13	ENOX1	-	43843713	43798189	3
chr13	ENOX1	-	43918886	43872482	4
chr13	ENOX1	-	44080362	44058145	7
chr13	ENOX1	-	44338931	44241615	2
chr13	GPALPP1	+	45578440	45594563	2
chr13	GTF2F2	+	45725822	45781640	13
chr13	COG3	+	46090278	46099186	5
chr13	COG3	+	46090278	46104915	2
chr13	ZC3H13	-	46594692	46553948	3
chr13	ZC3H13	-	46563232	46559432	4
chr13	ZC3H13	-	46594692	46559432	11
chr13	ZC3H13	-	46594692	46577274	5
chr13	ZC3H13	-	46619648	46577274	4
chr13	ZC3H13	-	46619651	46577274	8
chr13	ZC3H13	-	46619648	46594584	2
chr13	LRCH1	+	47297356	47308133	12
chr13	RB1	+	48947541	48955579	2
chr13	FNDC3A	+	49741380	49749677	6
chr13	FNDC3A	+	49741380	49752790	2
chr13	FNDC3A	+	49742749	49752790	7
chr13	FNDC3A	+	49771013	49772710	3
chr13	SETDB2	+	50025689	50026045	2
chr13	SETDB2	+	50025689	50042096	4
chr13	SETDB2	+	50054355	50057699	2
chr13	DLEU2	-	50619368	50601343	3
chr13	DLEU2	-	50619368	50601499	2
chr13	DLEU2	-	50649789	50618787	4
chr13	RNASEH2B	+	51501543	51523641	6
chr13	RNASEH2B	+	51501543	51535650	2
chr13	INTS6	-	51969619	51939839	4
chr13	THSD1	-	52972329	52971367	3
chr13	THSD1	-	52976816	52971367	6
chr13	THSD1	-	52976829	52971367	2
chr13	VPS36	-	53016580	52990152	2
chr13	VPS36	-	53001354	52992127	8
chr13	VPS36	-	53009017	53001124	4
chr13	SUGT1	+	53231667	53233384	3
chr13	SUGT1	+	53232534	53254290	2
chr13	DIAPH3	-	60413582	60348323	3
chr13	DIAPH3	-	60413582	60407241	2
chr13	DIAPH3	-	60453602	60407241	5
chr13	DIAPH3	-	60566717	60544078	4
chr13	DIAPH3	-	60707123	60667762	2
chr13	TDRD3	+	61013822	61034674	5
chr13	TDRD3	+	61013822	61041513	30
chr13	TDRD3	+	61013822	61042537	4
chr13	TDRD3	+	61013822	61060082	6
chr13	TDRD3	+	61013822	61068709	4
chr13	TDRD3	+	61013822	61109367	3
chr13	TDRD3	+	61018817	61041513	3
chr13	TDRD3	+	61068569	61109367	3
chr13	TDRD3	+	61102501	61109367	3
chr13	KLHL1	-	70549934	70370870	4
chr13	KLHL1	-	70549934	70413108	4
chr13	KLHL1	-	70549934	70514172	47
chr13	KLHL1	-	70568930	70514172	2
chr13	KLHL1	-	70549934	70535440	4
chr13	DACH1	-	72063280	72049273	3
chr13	DACH1	-	72134087	72131156	2
chr13	DACH1	-	72147144	72131156	21
chr13	DACH1	-	72147705	72131156	9
chr13	DACH1	-	72204849	72131156	7
chr13	DACH1	-	72256042	72131156	10
chr13	PIBF1	+	73409381	73505405	10
chr13	PIBF1	+	73539412	73573133	3
chr13	KLF12	-	74420510	74339075	2
chr13	KLF12	-	74420510	74387289	8
chr13	KLF12	-	74569190	74387289	2
chr13	KLF12	-	74569190	74518118	2
chr13	TBC1D4	-	75936743	75900333	2
chr13	RP11-29G8.3	+	76134889	76143643	20
chr13	RP11-29G8.3	+	76195899	76301234	3
chr13	RP11-29G8.3	+	76195899	76335174	11
chr13	FBXL3	-	77595996	77589544	3
chr13	MYCBP2	-	77661768	77655562	3
chr13	MYCBP2	-	77703365	77700453	6
chr13	MYCBP2	-	77818086	77779391	3
chr13	MYCBP2	-	77818086	77791975	4
chr13	SLAIN1	+	78293667	78320990	14
chr13	SLAIN1	+	78293667	78327493	73
chr13	SLAIN1	+	78317151	78320990	2
chr13	SLAIN1	+	78318418	78327493	3
chr13	RBM26	-	79918929	79915258	5
chr13	RBM26	-	79953042	79928574	3
chr13	RBM26	-	79946065	79932409	3
chr13	RBM26	-	79946065	79942865	4
chr13	RBM26	-	79946065	79945080	4
chr13	NDFIP2	+	80094945	80117817	2
chr13	ABCC4	-	95822882	95813443	2
chr13	DZIP1	-	96246340	96234209	4
chr13	DZIP1	-	96295952	96264291	2
chr13	DNAJC3	+	96409898	96416207	26
chr13	UGGT2	-	96489456	96485181	3
chr13	UGGT2	-	96519677	96485181	2
chr13	UGGT2	-	96540225	96529533	2
chr13	UGGT2	-	96651561	96577934	2
chr13	UGGT2	-	96648389	96622366	6
chr13	UGGT2	-	96651561	96622366	6
chr13	UGGT2	-	96651561	96636058	13
chr13	UGGT2	-	96648389	96637493	4
chr13	HS6ST3	+	96837104	96840751	2
chr13	STK24	-	99171727	99157169	3
chr13	UBAC2	+	99890681	99896878	13
chr13	TM9SF2	+	100181721	100207901	2
chr13	TM9SF2	+	100191700	100196249	2
chr13	PCCA	+	100888096	101020828	3
chr13	PCCA	+	100909849	100925600	49
chr13	PCCA	+	100909849	100962162	2
chr13	PCCA	+	100909849	100992513	3
chr13	PCCA	+	100909849	101020828	4
chr13	PCCA	+	100953714	100962162	6
chr13	PCCA	+	100953714	100982925	6
chr13	PCCA	+	100953714	101020828	8
chr13	PCCA	+	100953714	101077985	2
chr13	PCCA	+	100953714	101101559	5
chr13	PCCA	+	100959446	100992513	4
chr13	PCCA	+	100959446	101077985	2
chr13	PCCA	+	100962087	101020828	4
chr13	PCCA	+	100982815	101020828	4
chr13	PCCA	+	100982815	101077985	6
chr13	PCCA	+	101020726	101101559	2
chr13	TPP2	+	103275227	103280274	9
chr13	ERCC5	+	103504468	103524748	2
chr13	ERCC5	+	103504468	103528264	2
chr13	ARGLU1	-	107212005	107209396	5
chr13	FAM155A	-	108119598	108118363	3
chr13	MYO16	+	109318234	109318497	2
chr13	MYO16	+	109318234	109379931	15
chr13	MYO16	+	109535407	109562498	6
chr13	ARHGEF7	+	111857636	111885640	4
chr13	ARHGEF7	+	111857636	111896641	5
chr13	ARHGEF7	+	111870026	111896641	3
chr13	TUBGCP3	-	113181798	113158346	3
chr13	TUBGCP3	-	113181798	113170754	24
chr13	LAMP1	+	113960800	113965182	2
chr13	TMCO3	+	114164553	114175048	2
chr13	TMCO3	+	114164553	114193822	2
chr13	TMCO3	+	114174931	114188555	2
chr13	TMCO3	+	114174931	114193822	3
chr13	TMCO3	+	114188360	114193822	2
chr14	HNRNPC	-	21702388	21698478	38
chr14	CHD8	-	21871822	21870116	4
chr14	CHD8	-	21897494	21873368	2
chr14	CHD8	-	21897494	21883733	8
chr14	RAB2B	-	21931926	21930509	2
chr14	METTL3	-	21970045	21968637	3
chr14	METTL3	-	21972024	21971316	55
chr14	RBM23	-	23380612	23375404	9
chr14	RBM23	-	23380612	23378692	5
chr14	PRMT5	-	23396023	23395342	5
chr14	PRMT5	-	23396869	23395342	9
chr14	HAUS4	-	23424385	23416810	3
chr14	HAUS4	-	23421892	23419523	4
chr14	CHMP4A	-	24681035	24679096	2
chr14	CHMP4A	-	24681035	24679554	5
chr14	CHMP4A	-	24681035	24680617	3
chr14	AL136419.6	-	24681035	24680621	3
chr14	PRKD1	-	30108110	30068233	3
chr14	G2E3	+	31067689	31071337	2
chr14	SCFD1	+	31097415	31112611	2
chr14	SCFD1	+	31103153	31122794	3
chr14	SCFD1	+	31139462	31144271	6
chr14	SCFD1	+	31175029	31204064	2
chr14	COCH	+	31346778	31349940	8
chr14	STRN3	-	31380368	31371742	11
